receiptEventId,shipmentUnitId,locationCode,locationType,actualReceiptDt,sourceColumn,sourceLineId,matchedRequiredDestination,validationStatus,reasonCode
RE-LS-000101-DSV_OUTDOOR,HVDC-ADOPT-HE-0034,DSV_OUTDOOR,WAREHOUSE,2024-03-21,BU,LS-000101,false,PASS,
RE-LS-000101-MOSB,HVDC-ADOPT-HE-0034,MOSB,MOSB_OFFSHORE_STAGING,2024-05-08,BZ,LS-000101,false,PASS,
RE-LS-000102-DAS,HVDC-ADOPT-HE-0037,DAS,PROJECT_SITE,2024-07-14,BR,LS-000102,true,PASS,
RE-LS-000102-DSV_OUTDOOR,HVDC-ADOPT-HE-0037,DSV_OUTDOOR,WAREHOUSE,2024-03-21,BU,LS-000102,false,PASS,
RE-LS-000103-DAS,HVDC-ADOPT-HE-0033,DAS,PROJECT_SITE,2024-08-24,BR,LS-000103,true,PASS,
RE-LS-000103-DSV_OUTDOOR,HVDC-ADOPT-HE-0033,DSV_OUTDOOR,WAREHOUSE,2024-03-21,BU,LS-000103,false,PASS,
RE-LS-000103-MOSB,HVDC-ADOPT-HE-0033,MOSB,MOSB_OFFSHORE_STAGING,2024-05-08,BZ,LS-000103,false,PASS,
RE-LS-000104-DAS,HVDC-ADOPT-HE-0035,DAS,PROJECT_SITE,2025-02-22,BR,LS-000104,true,PASS,
RE-LS-000104-DSV_OUTDOOR,HVDC-ADOPT-HE-0035,DSV_OUTDOOR,WAREHOUSE,2024-03-21,BU,LS-000104,false,PASS,
RE-LS-000104-MOSB,HVDC-ADOPT-HE-0035,MOSB,MOSB_OFFSHORE_STAGING,2024-05-14,BZ,LS-000104,false,PASS,
RE-LS-000105-DAS,HVDC-ADOPT-HE-0036,DAS,PROJECT_SITE,2025-05-28,BR,LS-000105,true,PASS,
RE-LS-000105-DSV_OUTDOOR,HVDC-ADOPT-HE-0036,DSV_OUTDOOR,WAREHOUSE,2024-03-21,BU,LS-000105,false,PASS,
RE-LS-000106-MIR,HVDC-ADOPT-HE-0085,MIR,PROJECT_SITE,2024-04-25,BQ,LS-000106,true,PASS,
RE-LS-000106-DSV_INDOOR,HVDC-ADOPT-HE-0085,DSV_INDOOR,WAREHOUSE,2024-04-19,BT,LS-000106,false,PASS,
RE-LS-000106-DSV_OUTDOOR,HVDC-ADOPT-HE-0085,DSV_OUTDOOR,WAREHOUSE,2024-04-19,BU,LS-000106,false,PASS,
RE-LS-000106-MOSB,HVDC-ADOPT-HE-0085,MOSB,MOSB_OFFSHORE_STAGING,2024-04-26,BZ,LS-000106,false,PASS,
RE-LS-000107-DAS,HVDC-ADOPT-HE-0088,DAS,PROJECT_SITE,2025-03-05,BR,LS-000107,true,PASS,
RE-LS-000107-DSV_OUTDOOR,HVDC-ADOPT-HE-0088,DSV_OUTDOOR,WAREHOUSE,2024-04-21,BU,LS-000107,false,PASS,
RE-LS-000108-DAS,HVDC-ADOPT-HE-0089,DAS,PROJECT_SITE,2025-07-11,BR,LS-000108,true,PASS,
RE-LS-000108-DSV_INDOOR,HVDC-ADOPT-HE-0089,DSV_INDOOR,WAREHOUSE,2024-04-26,BT,LS-000108,false,PASS,
RE-LS-000108-MOSB,HVDC-ADOPT-HE-0089,MOSB,MOSB_OFFSHORE_STAGING,2024-04-26,BZ,LS-000108,false,PASS,
RE-LS-000109-DAS,HVDC-ADOPT-HE-0087,DAS,PROJECT_SITE,2025-05-05,BR,LS-000109,true,PASS,
RE-LS-000109-DSV_OUTDOOR,HVDC-ADOPT-HE-0087,DSV_OUTDOOR,WAREHOUSE,2024-04-20,BU,LS-000109,false,PASS,
RE-LS-000109-MOSB,HVDC-ADOPT-HE-0087,MOSB,MOSB_OFFSHORE_STAGING,2024-05-20,BZ,LS-000109,false,PASS,
RE-LS-000110-AGI,HVDC-ADOPT-HE-0090,AGI,PROJECT_SITE,2025-01-29,BS,LS-000110,true,PASS,
RE-LS-000110-DSV_OUTDOOR,HVDC-ADOPT-HE-0090,DSV_OUTDOOR,WAREHOUSE,2024-04-20,BU,LS-000110,false,PASS,
RE-LS-000110-MOSB,HVDC-ADOPT-HE-0090,MOSB,MOSB_OFFSHORE_STAGING,2025-12-08,BZ,LS-000110,false,PASS,
RE-LS-000111-DAS,HVDC-ADOPT-HE-0091,DAS,PROJECT_SITE,2024-11-26,BR,LS-000111,true,PASS,
RE-LS-000111-DSV_OUTDOOR,HVDC-ADOPT-HE-0091,DSV_OUTDOOR,WAREHOUSE,2024-04-20,BU,LS-000111,false,PASS,
RE-LS-000112-DSV_OUTDOOR,HVDC-ADOPT-HE-0092,DSV_OUTDOOR,WAREHOUSE,2024-04-20,BU,LS-000112,false,PASS,
RE-LS-000112-MOSB,HVDC-ADOPT-HE-0092,MOSB,MOSB_OFFSHORE_STAGING,2025-12-08,BZ,LS-000112,false,PASS,
RE-LS-000113-AGI,HVDC-ADOPT-HE-0103,AGI,PROJECT_SITE,2026-01-23,BS,LS-000113,true,PASS,
RE-LS-000113-DSV_OUTDOOR,HVDC-ADOPT-HE-0103,DSV_OUTDOOR,WAREHOUSE,2024-06-06,BU,LS-000113,false,PASS,
RE-LS-000113-MOSB,HVDC-ADOPT-HE-0103,MOSB,MOSB_OFFSHORE_STAGING,2025-12-08,BZ,LS-000113,false,PASS,
RE-LS-000114-AGI,HVDC-ADOPT-HE-0104,AGI,PROJECT_SITE,2025-06-07,BS,LS-000114,true,PASS,
RE-LS-000114-MOSB,HVDC-ADOPT-HE-0104,MOSB,MOSB_OFFSHORE_STAGING,2024-06-06,BZ,LS-000114,false,PASS,
RE-LS-000115-AGI,HVDC-ADOPT-HE-0105,AGI,PROJECT_SITE,2025-04-30,BS,LS-000115,true,PASS,
RE-LS-000115-MOSB,HVDC-ADOPT-HE-0105,MOSB,MOSB_OFFSHORE_STAGING,2024-06-06,BZ,LS-000115,false,PASS,
RE-LS-000116-MIR,HVDC-ADOPT-HE-0106,MIR,PROJECT_SITE,2025-10-18,BQ,LS-000116,true,PASS,
RE-LS-000116-MOSB,HVDC-ADOPT-HE-0106,MOSB,MOSB_OFFSHORE_STAGING,2024-06-10,BZ,LS-000116,false,PASS,
RE-LS-000117-MIR,HVDC-ADOPT-HE-0107,MIR,PROJECT_SITE,2025-10-18,BQ,LS-000117,true,PASS,
RE-LS-000117-MOSB,HVDC-ADOPT-HE-0107,MOSB,MOSB_OFFSHORE_STAGING,2024-06-10,BZ,LS-000117,false,PASS,
RE-LS-000118-AGI,HVDC-ADOPT-HE-0101,AGI,PROJECT_SITE,2025-11-13,BS,LS-000118,true,PASS,
RE-LS-000118-DSV_INDOOR,HVDC-ADOPT-HE-0101,DSV_INDOOR,WAREHOUSE,2024-05-11,BT,LS-000118,false,PASS,
RE-LS-000118-DSV_OUTDOOR,HVDC-ADOPT-HE-0101,DSV_OUTDOOR,WAREHOUSE,2024-05-11,BU,LS-000118,false,PASS,
RE-LS-000118-MOSB,HVDC-ADOPT-HE-0101,MOSB,MOSB_OFFSHORE_STAGING,2025-11-07,BZ,LS-000118,false,PASS,
RE-LS-000119-SHU,HVDC-ADOPT-HE-0102,SHU,PROJECT_SITE,2024-11-20,BP,LS-000119,true,PASS,
RE-LS-000119-MIR,HVDC-ADOPT-HE-0102,MIR,PROJECT_SITE,2025-08-08,BQ,LS-000119,true,PASS,
RE-LS-000119-DAS,HVDC-ADOPT-HE-0102,DAS,PROJECT_SITE,2025-05-29,BR,LS-000119,true,PASS,
RE-LS-000119-AGI,HVDC-ADOPT-HE-0102,AGI,PROJECT_SITE,2026-01-23,BS,LS-000119,true,PASS,
RE-LS-000119-DSV_INDOOR,HVDC-ADOPT-HE-0102,DSV_INDOOR,WAREHOUSE,2024-05-11,BT,LS-000119,false,PASS,
RE-LS-000119-MOSB,HVDC-ADOPT-HE-0102,MOSB,MOSB_OFFSHORE_STAGING,2025-05-20,BZ,LS-000119,false,PASS,
RE-LS-000120-SHU,HVDC-ADOPT-HE-0108,SHU,PROJECT_SITE,2025-06-16,BP,LS-000120,true,PASS,
RE-LS-000120-MIR,HVDC-ADOPT-HE-0108,MIR,PROJECT_SITE,2025-10-21,BQ,LS-000120,true,PASS,
RE-LS-000120-DAS,HVDC-ADOPT-HE-0108,DAS,PROJECT_SITE,2025-05-30,BR,LS-000120,true,PASS,
RE-LS-000120-AGI,HVDC-ADOPT-HE-0108,AGI,PROJECT_SITE,2026-01-23,BS,LS-000120,true,PASS,
RE-LS-000120-DSV_INDOOR,HVDC-ADOPT-HE-0108,DSV_INDOOR,WAREHOUSE,2024-05-01,BT,LS-000120,false,PASS,
RE-LS-000120-MOSB,HVDC-ADOPT-HE-0108,MOSB,MOSB_OFFSHORE_STAGING,2025-05-26,BZ,LS-000120,false,PASS,
RE-LS-000121-SHU,HVDC-ADOPT-HE-0109,SHU,PROJECT_SITE,2025-06-16,BP,LS-000121,true,PASS,
RE-LS-000121-MIR,HVDC-ADOPT-HE-0109,MIR,PROJECT_SITE,2025-10-20,BQ,LS-000121,true,PASS,
RE-LS-000121-DAS,HVDC-ADOPT-HE-0109,DAS,PROJECT_SITE,2025-05-30,BR,LS-000121,true,PASS,
RE-LS-000121-AGI,HVDC-ADOPT-HE-0109,AGI,PROJECT_SITE,2026-01-23,BS,LS-000121,true,PASS,
RE-LS-000121-DSV_INDOOR,HVDC-ADOPT-HE-0109,DSV_INDOOR,WAREHOUSE,2024-04-22,BT,LS-000121,false,PASS,
RE-LS-000121-MOSB,HVDC-ADOPT-HE-0109,MOSB,MOSB_OFFSHORE_STAGING,2025-05-26,BZ,LS-000121,false,PASS,
RE-LS-000122-MIR,HVDC-ADOPT-PPL-0014,MIR,PROJECT_SITE,2025-12-04,BQ,LS-000122,false,PASS,
RE-LS-000122-JDN_MZD,HVDC-ADOPT-PPL-0014,JDN_MZD,WAREHOUSE,2024-05-08,BX,LS-000122,false,PASS,
RE-LS-000123-MIR,HVDC-ADOPT-HE-0110,MIR,PROJECT_SITE,2024-05-26,BQ,LS-000123,true,PASS,
RE-LS-000123-DSV_INDOOR,HVDC-ADOPT-HE-0110,DSV_INDOOR,WAREHOUSE,2024-05-10,BT,LS-000123,false,PASS,
RE-LS-000123-DSV_OUTDOOR,HVDC-ADOPT-HE-0110,DSV_OUTDOOR,WAREHOUSE,2024-06-09,BU,LS-000123,false,PASS,
RE-LS-000124-SHU,HVDC-ADOPT-HE-0116,SHU,PROJECT_SITE,2025-01-16,BP,LS-000124,true,PASS,
RE-LS-000124-DSV_INDOOR,HVDC-ADOPT-HE-0116,DSV_INDOOR,WAREHOUSE,2024-05-23,BT,LS-000124,false,PASS,
RE-LS-000124-DSV_OUTDOOR,HVDC-ADOPT-HE-0116,DSV_OUTDOOR,WAREHOUSE,2024-06-13,BU,LS-000124,false,PASS,
RE-LS-000125-SHU,HVDC-ADOPT-HE-0093,SHU,PROJECT_SITE,2025-07-18,BP,LS-000125,false,PASS,
RE-LS-000125-MIR,HVDC-ADOPT-HE-0093,MIR,PROJECT_SITE,2025-07-18,BQ,LS-000125,false,PASS,
RE-LS-000125-DAS,HVDC-ADOPT-HE-0093,DAS,PROJECT_SITE,2025-04-21,BR,LS-000125,true,PASS,
RE-LS-000125-AGI,HVDC-ADOPT-HE-0093,AGI,PROJECT_SITE,2025-11-06,BS,LS-000125,true,PASS,
RE-LS-000125-DSV_OUTDOOR,HVDC-ADOPT-HE-0093,DSV_OUTDOOR,WAREHOUSE,2024-05-10,BU,LS-000125,false,PASS,
RE-LS-000126-DAS,HVDC-ADOPT-HE-0094,DAS,PROJECT_SITE,2025-04-21,BR,LS-000126,true,PASS,
RE-LS-000126-AGI,HVDC-ADOPT-HE-0094,AGI,PROJECT_SITE,2026-02-08,BS,LS-000126,true,PASS,
RE-LS-000126-DSV_OUTDOOR,HVDC-ADOPT-HE-0094,DSV_OUTDOOR,WAREHOUSE,2024-05-10,BU,LS-000126,false,PASS,
RE-LS-000126-MOSB,HVDC-ADOPT-HE-0094,MOSB,MOSB_OFFSHORE_STAGING,2025-12-08,BZ,LS-000126,false,PASS,
RE-LS-000127-SHU,HVDC-ADOPT-HE-0095,SHU,PROJECT_SITE,2024-06-15,BP,LS-000127,true,PASS,
RE-LS-000128-SHU,HVDC-ADOPT-HE-0096,SHU,PROJECT_SITE,2024-06-15,BP,LS-000128,true,PASS,
RE-LS-000129-MIR,HVDC-ADOPT-HE-0097,MIR,PROJECT_SITE,2024-06-12,BQ,LS-000129,true,PASS,
RE-LS-000130-MIR,HVDC-ADOPT-HE-0098,MIR,PROJECT_SITE,2024-06-12,BQ,LS-000130,true,PASS,
RE-LS-000131-MIR,HVDC-ADOPT-HE-0115,MIR,PROJECT_SITE,2024-06-12,BQ,LS-000131,true,PASS,
RE-LS-000132-SHU,HVDC-ADOPT-HE-0117,SHU,PROJECT_SITE,2024-06-15,BP,LS-000132,true,PASS,
RE-LS-000133-MIR,HVDC-ADOPT-HE-0120,MIR,PROJECT_SITE,2024-06-12,BQ,LS-000133,true,PASS,
RE-LS-000134-MIR,HVDC-ADOPT-HE-0121,MIR,PROJECT_SITE,2024-06-12,BQ,LS-000134,true,PASS,
RE-LS-000135-SHU,HVDC-ADOPT-HE-0123,SHU,PROJECT_SITE,2024-06-15,BP,LS-000135,true,PASS,
RE-LS-000136-SHU,HVDC-ADOPT-HE-0122,SHU,PROJECT_SITE,2024-06-15,BP,LS-000136,true,PASS,
RE-LS-000137-SHU,HVDC-ADOPT-HE-0124,SHU,PROJECT_SITE,2024-06-15,BP,LS-000137,true,PASS,
RE-LS-000138-SHU,HVDC-ADOPT-HE-0099,SHU,PROJECT_SITE,2025-07-08,BP,LS-000138,true,PASS,
RE-LS-000138-DSV_INDOOR,HVDC-ADOPT-HE-0099,DSV_INDOOR,WAREHOUSE,2024-06-14,BT,LS-000138,false,PASS,
RE-LS-000139-SHU,HVDC-ADOPT-HE-0100,SHU,PROJECT_SITE,2025-07-08,BP,LS-000139,true,PASS,
RE-LS-000139-DSV_INDOOR,HVDC-ADOPT-HE-0100,DSV_INDOOR,WAREHOUSE,2024-06-14,BT,LS-000139,false,PASS,
RE-LS-000140-DAS,HVDC-ADOPT-HE-0114,DAS,PROJECT_SITE,2025-05-28,BR,LS-000140,true,PASS,
RE-LS-000140-AGI,HVDC-ADOPT-HE-0114,AGI,PROJECT_SITE,2026-01-23,BS,LS-000140,true,PASS,
RE-LS-000140-DSV_OUTDOOR,HVDC-ADOPT-HE-0114,DSV_OUTDOOR,WAREHOUSE,2024-06-14,BU,LS-000140,false,PASS,
RE-LS-000140-MOSB,HVDC-ADOPT-HE-0114,MOSB,MOSB_OFFSHORE_STAGING,2026-01-15,BZ,LS-000140,false,PASS,
RE-LS-000141-DAS,HVDC-ADOPT-HE-0118,DAS,PROJECT_SITE,2025-06-17,BR,LS-000141,true,PASS,
RE-LS-000141-AGI,HVDC-ADOPT-HE-0118,AGI,PROJECT_SITE,2026-01-23,BS,LS-000141,true,PASS,
RE-LS-000141-DSV_OUTDOOR,HVDC-ADOPT-HE-0118,DSV_OUTDOOR,WAREHOUSE,2024-06-13,BU,LS-000141,false,PASS,
RE-LS-000141-MOSB,HVDC-ADOPT-HE-0118,MOSB,MOSB_OFFSHORE_STAGING,2025-06-13,BZ,LS-000141,false,PASS,
RE-LS-000142-DAS,HVDC-ADOPT-HE-0119,DAS,PROJECT_SITE,2025-06-17,BR,LS-000142,true,PASS,
RE-LS-000142-AGI,HVDC-ADOPT-HE-0119,AGI,PROJECT_SITE,2025-12-12,BS,LS-000142,true,PASS,
RE-LS-000142-DSV_OUTDOOR,HVDC-ADOPT-HE-0119,DSV_OUTDOOR,WAREHOUSE,2024-06-13,BU,LS-000142,false,PASS,
RE-LS-000142-MOSB,HVDC-ADOPT-HE-0119,MOSB,MOSB_OFFSHORE_STAGING,2025-12-08,BZ,LS-000142,false,PASS,
RE-LS-000143-MIR,HVDC-ADOPT-HE-0111,MIR,PROJECT_SITE,2024-06-28,BQ,LS-000143,true,PASS,
RE-LS-000144-MIR,HVDC-ADOPT-HE-0112,MIR,PROJECT_SITE,2025-08-06,BQ,LS-000144,true,PASS,
RE-LS-000144-DSV_INDOOR,HVDC-ADOPT-HE-0112,DSV_INDOOR,WAREHOUSE,2024-06-13,BT,LS-000144,false,PASS,
RE-LS-000145-SHU,HVDC-ADOPT-HE-0125,SHU,PROJECT_SITE,2024-06-25,BP,LS-000145,true,PASS,
RE-LS-000146-SHU,HVDC-ADOPT-HE-0126,SHU,PROJECT_SITE,2024-06-25,BP,LS-000146,true,PASS,
RE-LS-000147-SHU,HVDC-ADOPT-SIM-0002,SHU,PROJECT_SITE,2024-06-24,BP,LS-000147,true,PASS,
RE-LS-000147-MIR,HVDC-ADOPT-SIM-0002,MIR,PROJECT_SITE,2024-06-24,BQ,LS-000147,true,PASS,
RE-LS-000148-MIR,HVDC-ADOPT-HE-0113,MIR,PROJECT_SITE,2024-07-03,BQ,LS-000148,true,PASS,
RE-LS-000149-MIR,HVDC-ADOPT-HE-0145,MIR,PROJECT_SITE,2024-07-12,BQ,LS-000149,true,PASS,
RE-LS-000150-MIR,HVDC-ADOPT-HE-0142,MIR,PROJECT_SITE,2025-08-13,BQ,LS-000150,true,PASS,
RE-LS-000150-DSV_INDOOR,HVDC-ADOPT-HE-0142,DSV_INDOOR,WAREHOUSE,2024-06-29,BT,LS-000150,false,PASS,
RE-LS-000151-MIR,HVDC-ADOPT-HE-0146,MIR,PROJECT_SITE,2025-08-06,BQ,LS-000151,true,PASS,
RE-LS-000151-DAS,HVDC-ADOPT-HE-0146,DAS,PROJECT_SITE,2025-10-31,BR,LS-000151,false,PASS,
RE-LS-000151-DSV_INDOOR,HVDC-ADOPT-HE-0146,DSV_INDOOR,WAREHOUSE,2024-06-24,BT,LS-000151,false,PASS,
RE-LS-000152-SHU,HVDC-ADOPT-SEI-0003,SHU,PROJECT_SITE,2025-11-21,BP,LS-000152,false,PASS,
RE-LS-000152-JDN_MZD,HVDC-ADOPT-SEI-0003,JDN_MZD,WAREHOUSE,2024-06-28,BX,LS-000152,false,PASS,
RE-LS-000153-DAS,HVDC-ADOPT-HE-0128,DAS,PROJECT_SITE,2025-06-13,BR,LS-000153,true,PASS,
RE-LS-000153-DSV_OUTDOOR,HVDC-ADOPT-HE-0128,DSV_OUTDOOR,WAREHOUSE,2024-07-03,BU,LS-000153,false,PASS,
RE-LS-000153-MOSB,HVDC-ADOPT-HE-0128,MOSB,MOSB_OFFSHORE_STAGING,2025-06-10,BZ,LS-000153,false,PASS,
RE-LS-000154-DAS,HVDC-ADOPT-HE-0127-1,DAS,PROJECT_SITE,2025-06-13,BR,LS-000154,true,PASS,
RE-LS-000154-DSV_OUTDOOR,HVDC-ADOPT-HE-0127-1,DSV_OUTDOOR,WAREHOUSE,2024-07-04,BU,LS-000154,false,PASS,
RE-LS-000154-MOSB,HVDC-ADOPT-HE-0127-1,MOSB,MOSB_OFFSHORE_STAGING,2025-06-10,BZ,LS-000154,false,PASS,
RE-LS-000155-MIR,HVDC-ADOPT-HE-0153-1,MIR,PROJECT_SITE,2025-08-13,BQ,LS-000155,true,PASS,
RE-LS-000155-DSV_INDOOR,HVDC-ADOPT-HE-0153-1,DSV_INDOOR,WAREHOUSE,2024-07-01,BT,LS-000155,false,PASS,
RE-LS-000156-MIR,HVDC-ADOPT-HE-0154-1,MIR,PROJECT_SITE,2024-07-16,BQ,LS-000156,true,PASS,
RE-LS-000157-MIR,HVDC-ADOPT-HE-0155,MIR,PROJECT_SITE,2025-10-30,BQ,LS-000157,true,PASS,
RE-LS-000157-DSV_INDOOR,HVDC-ADOPT-HE-0155,DSV_INDOOR,WAREHOUSE,2024-07-15,BT,LS-000157,false,PASS,
RE-LS-000158-MIR,HVDC-ADOPT-HE-0156,MIR,PROJECT_SITE,2025-07-23,BQ,LS-000158,true,PASS,
RE-LS-000159-MIR,HVDC-ADOPT-HE-0157,MIR,PROJECT_SITE,2025-08-08,BQ,LS-000159,true,PASS,
RE-LS-000159-DSV_INDOOR,HVDC-ADOPT-HE-0157,DSV_INDOOR,WAREHOUSE,2024-07-10,BT,LS-000159,false,PASS,
RE-LS-000160-DAS,HVDC-ADOPT-HE-0158,DAS,PROJECT_SITE,2025-06-13,BR,LS-000160,true,PASS,
RE-LS-000160-DSV_OUTDOOR,HVDC-ADOPT-HE-0158,DSV_OUTDOOR,WAREHOUSE,2024-07-11,BU,LS-000160,false,PASS,
RE-LS-000160-MOSB,HVDC-ADOPT-HE-0158,MOSB,MOSB_OFFSHORE_STAGING,2025-06-10,BZ,LS-000160,false,PASS,
RE-LS-000161-DAS,HVDC-ADOPT-HE-0159,DAS,PROJECT_SITE,2025-06-13,BR,LS-000161,true,PASS,
RE-LS-000161-DSV_OUTDOOR,HVDC-ADOPT-HE-0159,DSV_OUTDOOR,WAREHOUSE,2024-07-11,BU,LS-000161,false,PASS,
RE-LS-000161-MOSB,HVDC-ADOPT-HE-0159,MOSB,MOSB_OFFSHORE_STAGING,2025-06-10,BZ,LS-000161,false,PASS,
RE-LS-000162-MIR,HVDC-ADOPT-HE-0153-2,MIR,PROJECT_SITE,2025-08-14,BQ,LS-000162,true,PASS,
RE-LS-000162-DSV_INDOOR,HVDC-ADOPT-HE-0153-2,DSV_INDOOR,WAREHOUSE,2024-07-09,BT,LS-000162,false,PASS,
RE-LS-000163-MIR,HVDC-ADOPT-HE-0154-2,MIR,PROJECT_SITE,2024-07-17,BQ,LS-000163,true,PASS,
RE-LS-000164-DAS,HVDC-ADOPT-HE-0127-2,DAS,PROJECT_SITE,2025-06-13,BR,LS-000164,true,PASS,
RE-LS-000164-DSV_OUTDOOR,HVDC-ADOPT-HE-0127-2,DSV_OUTDOOR,WAREHOUSE,2024-07-08,BU,LS-000164,false,PASS,
RE-LS-000164-MOSB,HVDC-ADOPT-HE-0127-2,MOSB,MOSB_OFFSHORE_STAGING,2025-06-10,BZ,LS-000164,false,PASS,
RE-LS-000165-SHU,HVDC-ADOPT-SCT-0003,SHU,PROJECT_SITE,2024-08-07,BP,LS-000165,true,PASS,
RE-LS-000165-MIR,HVDC-ADOPT-SCT-0003,MIR,PROJECT_SITE,2024-08-13,BQ,LS-000165,true,PASS,
RE-LS-000165-DAS,HVDC-ADOPT-SCT-0003,DAS,PROJECT_SITE,2024-07-14,BR,LS-000165,true,PASS,
RE-LS-000165-AGI,HVDC-ADOPT-SCT-0003,AGI,PROJECT_SITE,2024-08-17,BS,LS-000165,true,PASS,
RE-LS-000165-DSV_OUTDOOR,HVDC-ADOPT-SCT-0003,DSV_OUTDOOR,WAREHOUSE,2024-07-09,BU,LS-000165,false,PASS,
RE-LS-000165-MOSB,HVDC-ADOPT-SCT-0003,MOSB,MOSB_OFFSHORE_STAGING,2024-07-09,BZ,LS-000165,false,PASS,
RE-LS-000166-SHU,HVDC-ADOPT-HE-0143,SHU,PROJECT_SITE,2024-08-02,BP,LS-000166,true,PASS,
RE-LS-000166-DSV_INDOOR,HVDC-ADOPT-HE-0143,DSV_INDOOR,WAREHOUSE,2024-07-21,BT,LS-000166,false,PASS,
RE-LS-000167-SHU,HVDC-ADOPT-HE-0144,SHU,PROJECT_SITE,2025-01-16,BP,LS-000167,true,PASS,
RE-LS-000168-SHU,HVDC-ADOPT-SCT-0004,SHU,PROJECT_SITE,2024-07-30,BP,LS-000168,true,PASS,
RE-LS-000168-AGI,HVDC-ADOPT-SCT-0004,AGI,PROJECT_SITE,2024-08-14,BS,LS-000168,true,PASS,
RE-LS-000169-DAS,HVDC-ADOPT-SCT-0005,DAS,PROJECT_SITE,2024-08-28,BR,LS-000169,true,PASS,
RE-LS-000169-AGI,HVDC-ADOPT-SCT-0005,AGI,PROJECT_SITE,2024-08-05,BS,LS-000169,true,PASS,
RE-LS-000169-MOSB,HVDC-ADOPT-SCT-0005,MOSB,MOSB_OFFSHORE_STAGING,2024-08-26,BZ,LS-000169,false,PASS,
RE-LS-000170-AGI,HVDC-ADOPT-HE-0160,AGI,PROJECT_SITE,2026-02-06,BS,LS-000170,true,PASS,
RE-LS-000170-DSV_INDOOR,HVDC-ADOPT-HE-0160,DSV_INDOOR,WAREHOUSE,2024-07-17,BT,LS-000170,false,PASS,
RE-LS-000171-AGI,HVDC-ADOPT-HE-0162,AGI,PROJECT_SITE,2026-02-13,BS,LS-000171,true,PASS,
RE-LS-000171-DSV_INDOOR,HVDC-ADOPT-HE-0162,DSV_INDOOR,WAREHOUSE,2024-07-27,BT,LS-000171,false,PASS,
RE-LS-000172-AGI,HVDC-ADOPT-HE-0163,AGI,PROJECT_SITE,2026-02-20,BS,LS-000172,true,PASS,
RE-LS-000172-DSV_INDOOR,HVDC-ADOPT-HE-0163,DSV_INDOOR,WAREHOUSE,2024-07-27,BT,LS-000172,false,PASS,
RE-LS-000172-DSV_OUTDOOR,HVDC-ADOPT-HE-0163,DSV_OUTDOOR,WAREHOUSE,2024-07-27,BU,LS-000172,false,PASS,
RE-LS-000172-MOSB,HVDC-ADOPT-HE-0163,MOSB,MOSB_OFFSHORE_STAGING,2026-01-17,BZ,LS-000172,false,PASS,
RE-LS-000173-MIR,HVDC-ADOPT-SEI-0005,MIR,PROJECT_SITE,2025-12-04,BQ,LS-000173,false,PASS,
RE-LS-000173-JDN_MZD,HVDC-ADOPT-SEI-0005,JDN_MZD,WAREHOUSE,2024-07-25,BX,LS-000173,false,PASS,
RE-LS-000174-SHU,HVDC-ADOPT-HE-0135,SHU,PROJECT_SITE,2024-07-28,BP,LS-000174,true,PASS,
RE-LS-000175-SHU,HVDC-ADOPT-HE-0134,SHU,PROJECT_SITE,2024-07-28,BP,LS-000175,true,PASS,
RE-LS-000176-DAS,HVDC-ADOPT-HE-0138,DAS,PROJECT_SITE,2025-05-04,BR,LS-000176,true,PASS,
RE-LS-000176-AGI,HVDC-ADOPT-HE-0138,AGI,PROJECT_SITE,2026-01-26,BS,LS-000176,true,PASS,
RE-LS-000176-DSV_OUTDOOR,HVDC-ADOPT-HE-0138,DSV_OUTDOOR,WAREHOUSE,2024-07-31,BU,LS-000176,false,PASS,
RE-LS-000177-DAS,HVDC-ADOPT-HE-0139,DAS,PROJECT_SITE,2025-04-21,BR,LS-000177,true,PASS,
RE-LS-000177-AGI,HVDC-ADOPT-HE-0139,AGI,PROJECT_SITE,2026-01-26,BS,LS-000177,true,PASS,
RE-LS-000177-DSV_OUTDOOR,HVDC-ADOPT-HE-0139,DSV_OUTDOOR,WAREHOUSE,2024-07-31,BU,LS-000177,false,PASS,
RE-LS-000177-MOSB,HVDC-ADOPT-HE-0139,MOSB,MOSB_OFFSHORE_STAGING,2025-12-08,BZ,LS-000177,false,PASS,
RE-LS-000178-MIR,HVDC-ADOPT-HE-0136,MIR,PROJECT_SITE,2024-07-23,BQ,LS-000178,true,PASS,
RE-LS-000179-MIR,HVDC-ADOPT-HE-0137,MIR,PROJECT_SITE,2024-07-23,BQ,LS-000179,true,PASS,
RE-LS-000180-MIR,HVDC-ADOPT-SCT-0007,MIR,PROJECT_SITE,2024-07-30,BQ,LS-000180,true,PASS,
RE-LS-000180-AGI,HVDC-ADOPT-SCT-0007,AGI,PROJECT_SITE,2024-08-10,BS,LS-000180,true,PASS,
RE-LS-000180-MOSB,HVDC-ADOPT-SCT-0007,MOSB,MOSB_OFFSHORE_STAGING,2024-07-30,BZ,LS-000180,false,PASS,
RE-LS-000181-MIR,HVDC-ADOPT-SCT-0008,MIR,PROJECT_SITE,2024-07-30,BQ,LS-000181,true,PASS,
RE-LS-000181-AGI,HVDC-ADOPT-SCT-0008,AGI,PROJECT_SITE,2024-08-10,BS,LS-000181,true,PASS,
RE-LS-000182-SHU,HVDC-ADOPT-SEI-0004-1,SHU,PROJECT_SITE,2026-01-28,BP,LS-000182,false,PASS,
